event_id,topic,reference_period,release_date,release_time_local,split,evidence_status,root_actual,root_expected,root_response,root_scale,root_z,root_source_id,external_cutoff,scheduled_cutoff,cutoff_reason,policy_h15_2y_response,policy_h15_2y_scale,policy_h15_2y_z,policy_h15_2y_previous_date,policy_h15_2y_scale_last_date,policy_h15_2y_source_id,policy_h15_1y_response,policy_h15_1y_scale,policy_h15_1y_z,policy_h15_1y_previous_date,policy_h15_1y_scale_last_date,policy_h15_1y_source_id,policy_zt_response,policy_zt_scale,policy_zt_z,policy_zt_previous_date,policy_zt_scale_last_date,policy_zt_source_id,inflation_be5_response,inflation_be5_scale,inflation_be5_z,inflation_be5_previous_date,inflation_be5_scale_last_date,inflation_be5_source_id,inflation_be10_response,inflation_be10_scale,inflation_be10_z,inflation_be10_previous_date,inflation_be10_scale_last_date,inflation_be10_source_id,real_h15_5y_response,real_h15_5y_scale,real_h15_5y_z,real_h15_5y_previous_date,real_h15_5y_scale_last_date,real_h15_5y_source_id,real_h15_10y_response,real_h15_10y_scale,real_h15_10y_z,real_h15_10y_previous_date,real_h15_10y_scale_last_date,real_h15_10y_source_id,real_tip_response,real_tip_scale,real_tip_z,real_tip_previous_date,real_tip_scale_last_date,real_tip_source_id,gold_gld_response,gold_gld_scale,gold_gld_z,gold_gld_previous_date,gold_gld_scale_last_date,gold_gld_source_id,gold_gc_response,gold_gc_scale,gold_gc_z,gold_gc_previous_date,gold_gc_scale_last_date,gold_gc_source_id,dollar_dxy_response,dollar_dxy_scale,dollar_dxy_z,dollar_dxy_previous_date,dollar_dxy_scale_last_date,dollar_dxy_source_id,dollar_uup_response,dollar_uup_scale,dollar_uup_z,dollar_uup_scale_last_date,dollar_uup_source_id,primary_complete,source_bundle_sha256
NFP_200501_REL_20050204,nfp,2005:01,2005-02-04,2005-02-04T08:30:00 America/New_York,development,development_seen,146.0,128.0,18.0,168.14664264326953,0.10704941661064139,philadelphia_fed_employ_first_releases,0,0,,-0.04999999999999982,0.03418295739504097,-1.4627172079398103,2005-02-03,2005-02-03,federal_reserve_h15_nominal:RIFLGFCY02_N.B,-0.029999999999999805,0.026003041977630148,-1.1537111706318113,2005-02-03,2005-02-03,federal_reserve_h15_nominal:RIFLGFCY01_N.B,0.10470261244235528,0.06915584273746797,-1.5140096381997874,2005-02-03,2005-02-03,yahoo:ZT=F,0.010000000000000675,0.022689254282303017,0.4407372704091203,2005-02-03,2005-02-03,derived:H15_5Y_nominal_minus_5Y_real,-0.009999999999999787,0.02211615458856524,-0.4521581706238437,2005-02-03,2005-02-03,derived:H15_10Y_nominal_minus_10Y_real,-0.08999999999999986,0.03519878978402363,-2.5569060911534502,2005-02-03,2005-02-03,federal_reserve_h15_real:RIFLGFCY05_XII_N.B,-0.08000000000000007,0.03659057332834749,-2.1863554659861637,2005-02-03,2005-02-03,federal_reserve_h15_real:RIFLGFCY10_XII_N.B,0.6447527174498038,0.3161100291371673,-2.0396465091907316,2005-02-03,2005-02-03,yahoo:TIP,-0.5051101072885614,0.8330024454298242,-0.606372898494827,2005-02-03,2005-02-03,yahoo:GLD,-0.6260569652338799,0.8618584407838569,-0.7264034737125549,2005-02-03,2005-02-03,yahoo:GC=F,0.49892972045208217,0.5535816896118817,0.901275692123928,2005-02-03,2005-02-03,yahoo:DX-Y.NYB,,,,,yahoo:UUP,1,"{""alfred_employment_situation_release_dates"":""b796dbd0eac6d9fd3e17ef1280bf85abe0e8b6e91df1205809e70b9ba0cf5a4b"",""federal_reserve_h15_nominal"":""dd00d34890aea66542962d4e00c3650e37e7303bdcdea95963616a6ca09fce87"",""federal_reserve_h15_real"":""5be7cb777f2a50c090ec837ab67ad98e90e36ff23935d9d8e1e1bbdb97ea0142"",""philadelphia_fed_employ_first_releases"":""8af43817875de1075966ebb668f42ddd7367db908d7897a59744917ef167f755"",""yahoo_DX-Y.NYB"":""2abdecea5830986f7a96a4a77f51a66ae7015a1d96488f3b6807200e2e1f0585"",""yahoo_GC=F"":""dde2a4acfa0b6fafad13fd03b21e79cf06b521cf30e1ed0662dd6da52c3e6f78"",""yahoo_GLD"":""cffc9bd91365864e1969d125a13ee2eeae3f44374a8337e4a94eddc8ffad287e"",""yahoo_TIP"":""9198e3f8407f96f1376cec3bff2883b5a1730e9692a4acc4b4e124d9001589b9"",""yahoo_UUP"":""a4840dacc2e010d8281489df6cb8f77cc34ce1661bdac1c6031f392e01b7aedb"",""yahoo_ZT=F"":""1f36bff6184615be1adeb576578d5ad37ce794b249c13a30005be74f8262dee4""}"
NFP_200502_REL_20050304,nfp,2005:02,2005-03-04,2005-03-04T08:30:00 America/New_York,development,development_seen,262.0,145.0,117.0,166.82033537247582,0.7013533436362109,philadelphia_fed_employ_first_releases,0,0,,-0.020000000000000018,0.03368347178048069,-0.593763022123802,2005-03-03,2005-03-03,federal_reserve_h15_nominal:RIFLGFCY02_N.B,0.010000000000000231,0.025411305816050375,0.393525624869069,2005-03-03,2005-03-03,federal_reserve_h15_nominal:RIFLGFCY01_N.B,0.029958470486982334,0.06873225355018082,-0.4358720824584911,2005-03-03,2005-03-03,yahoo:ZT=F,-0.019999999999999574,0.02550008308394578,-0.7843111700522685,2005-03-03,2005-03-03,derived:H15_5Y_nominal_minus_5Y_real,-0.02999999999999936,0.022912262031768812,-1.3093425676785253,2005-03-03,2005-03-03,derived:H15_10Y_nominal_minus_10Y_real,-0.029999999999999805,0.03866267269456426,-0.7759422178854599,2005-03-03,2005-03-03,federal_reserve_h15_real:RIFLGFCY05_XII_N.B,-0.040000000000000036,0.037348186109230484,-1.071002481432804,2005-03-03,2005-03-03,federal_reserve_h15_real:RIFLGFCY10_XII_N.B,0.40706553774840165,0.32601132076193656,-1.2486239336628846,2005-03-03,2005-03-03,yahoo:TIP,0.9496303825856959,0.8007907405080887,1.1858658380380007,2005-03-03,2005-03-03,yahoo:GLD,0.9952676253323852,0.8520708953377013,1.1680572952065575,2005-03-03,2005-03-03,yahoo:GC=F,-0.8925374232535869,0.5418614363026405,-1.6471691164142686,2005-03-03,2005-03-03,yahoo:DX-Y.NYB,,,,,yahoo:UUP,1,"{""alfred_employment_situation_release_dates"":""b796dbd0eac6d9fd3e17ef1280bf85abe0e8b6e91df1205809e70b9ba0cf5a4b"",""federal_reserve_h15_nominal"":""dd00d34890aea66542962d4e00c3650e37e7303bdcdea95963616a6ca09fce87"",""federal_reserve_h15_real"":""5be7cb777f2a50c090ec837ab67ad98e90e36ff23935d9d8e1e1bbdb97ea0142"",""philadelphia_fed_employ_first_releases"":""8af43817875de1075966ebb668f42ddd7367db908d7897a59744917ef167f755"",""yahoo_DX-Y.NYB"":""2abdecea5830986f7a96a4a77f51a66ae7015a1d96488f3b6807200e2e1f0585"",""yahoo_GC=F"":""dde2a4acfa0b6fafad13fd03b21e79cf06b521cf30e1ed0662dd6da52c3e6f78"",""yahoo_GLD"":""cffc9bd91365864e1969d125a13ee2eeae3f44374a8337e4a94eddc8ffad287e"",""yahoo_TIP"":""9198e3f8407f96f1376cec3bff2883b5a1730e9692a4acc4b4e124d9001589b9"",""yahoo_UUP"":""a4840dacc2e010d8281489df6cb8f77cc34ce1661bdac1c6031f392e01b7aedb"",""yahoo_ZT=F"":""1f36bff6184615be1adeb576578d5ad37ce794b249c13a30005be74f8262dee4""}"
NFP_200503_REL_20050401,nfp,2005:03,2005-04-01,2005-04-01T08:30:00 America/New_York,development,development_seen,110.0,151.5,-41.5,165.87077282280973,-0.25019477086739134,philadelphia_fed_employ_first_releases,0,0,,-0.04999999999999982,0.038671439409319865,-1.2929438563372886,2005-03-31,2005-03-31,federal_reserve_h15_nominal:RIFLGFCY02_N.B,-0.010000000000000231,0.025302687380998962,-0.3952149370311442,2005-03-31,2005-03-31,federal_reserve_h15_nominal:RIFLGFCY01_N.B,-0.23360826613613409,0.062373721409790334,3.745299476382795,2005-03-31,2005-03-31,yahoo:ZT=F,-0.020000000000000018,0.02769639679597738,-0.7221155931339348,2005-03-31,2005-03-31,derived:H15_5Y_nominal_minus_5Y_real,-0.020000000000000018,0.024858923985058394,-0.8045400521768817,2005-03-31,2005-03-31,derived:H15_10Y_nominal_minus_10Y_real,-0.030000000000000027,0.043743926132050914,-0.6858094975160267,2005-03-31,2005-03-31,federal_reserve_h15_real:RIFLGFCY05_XII_N.B,-0.020000000000000018,0.04193720083123483,-0.4769035511093057,2005-03-31,2005-03-31,federal_reserve_h15_real:RIFLGFCY10_XII_N.B,0.13036701046083393,0.34155076135788176,-0.3816914649598263,2005-03-31,2005-03-31,yahoo:TIP,-0.4681674425482663,0.7144179518017649,-0.6553130998003985,2005-03-31,2005-03-31,yahoo:GLD,-0.6552839480159439,0.7637071053305278,-0.8580304457588371,2005-03-31,2005-03-31,yahoo:GC=F,0.43919917625949434,0.5095913949374978,0.8618653702214945,2005-03-31,2005-03-31,yahoo:DX-Y.NYB,,,,,yahoo:UUP,1,"{""alfred_employment_situation_release_dates"":""b796dbd0eac6d9fd3e17ef1280bf85abe0e8b6e91df1205809e70b9ba0cf5a4b"",""federal_reserve_h15_nominal"":""dd00d34890aea66542962d4e00c3650e37e7303bdcdea95963616a6ca09fce87"",""federal_reserve_h15_real"":""5be7cb777f2a50c090ec837ab67ad98e90e36ff23935d9d8e1e1bbdb97ea0142"",""philadelphia_fed_employ_first_releases"":""8af43817875de1075966ebb668f42ddd7367db908d7897a59744917ef167f755"",""yahoo_DX-Y.NYB"":""2abdecea5830986f7a96a4a77f51a66ae7015a1d96488f3b6807200e2e1f0585"",""yahoo_GC=F"":""dde2a4acfa0b6fafad13fd03b21e79cf06b521cf30e1ed0662dd6da52c3e6f78"",""yahoo_GLD"":""cffc9bd91365864e1969d125a13ee2eeae3f44374a8337e4a94eddc8ffad287e"",""yahoo_TIP"":""9198e3f8407f96f1376cec3bff2883b5a1730e9692a4acc4b4e124d9001589b9"",""yahoo_UUP"":""a4840dacc2e010d8281489df6cb8f77cc34ce1661bdac1c6031f392e01b7aedb"",""yahoo_ZT=F"":""1f36bff6184615be1adeb576578d5ad37ce794b249c13a30005be74f8262dee4""}"
NFP_200504_REL_20050506,nfp,2005:04,2005-05-06,2005-05-06T08:30:00 America/New_York,development,development_seen,274.0,145.0,129.0,163.8896510643326,0.7871149835407413,philadelphia_fed_employ_first_releases,0,0,,0.1499999999999999,0.0452971981273907,3.311463097080537,2005-05-05,2005-05-05,federal_reserve_h15_nominal:RIFLGFCY02_N.B,0.08000000000000007,0.02690010816351937,2.973965737003698,2005-05-05,2005-05-05,federal_reserve_h15_nominal:RIFLGFCY01_N.B,-0.3007069534756162,0.07627707990519099,3.942297658082632,2005-05-05,2005-05-05,yahoo:ZT=F,0.04000000000000048,0.029309858351929452,1.3647285333048123,2005-05-05,2005-05-05,derived:H15_5Y_nominal_minus_5Y_real,0.020000000000000018,0.02536680067078193,0.7884321030297086,2005-05-05,2005-05-05,derived:H15_10Y_nominal_minus_10Y_real,0.09000000000000008,0.04626715592636015,1.9452243864577738,2005-05-05,2005-05-05,federal_reserve_h15_real:RIFLGFCY05_XII_N.B,0.06999999999999984,0.04163162368194975,1.6814141224655088,2005-05-05,2005-05-05,federal_reserve_h15_real:RIFLGFCY10_XII_N.B,-0.3484722105544222,0.36516708217326216,0.9542815537493637,2005-05-05,2005-05-05,yahoo:TIP,-0.9130331207844171,0.6840888106907335,-1.3346704499705464,2005-05-05,2005-05-05,yahoo:GLD,-0.8645880976749575,0.7129757858214886,-1.2126472102818775,2005-05-05,2005-05-05,yahoo:GC=F,0.7950183159534654,0.4507640317855111,1.7637128517205254,2005-05-05,2005-05-05,yahoo:DX-Y.NYB,,,,,yahoo:UUP,1,"{""alfred_employment_situation_release_dates"":""b796dbd0eac6d9fd3e17ef1280bf85abe0e8b6e91df1205809e70b9ba0cf5a4b"",""federal_reserve_h15_nominal"":""dd00d34890aea66542962d4e00c3650e37e7303bdcdea95963616a6ca09fce87"",""federal_reserve_h15_real"":""5be7cb777f2a50c090ec837ab67ad98e90e36ff23935d9d8e1e1bbdb97ea0142"",""philadelphia_fed_employ_first_releases"":""8af43817875de1075966ebb668f42ddd7367db908d7897a59744917ef167f755"",""yahoo_DX-Y.NYB"":""2abdecea5830986f7a96a4a77f51a66ae7015a1d96488f3b6807200e2e1f0585"",""yahoo_GC=F"":""dde2a4acfa0b6fafad13fd03b21e79cf06b521cf30e1ed0662dd6da52c3e6f78"",""yahoo_GLD"":""cffc9bd91365864e1969d125a13ee2eeae3f44374a8337e4a94eddc8ffad287e"",""yahoo_TIP"":""9198e3f8407f96f1376cec3bff2883b5a1730e9692a4acc4b4e124d9001589b9"",""yahoo_UUP"":""a4840dacc2e010d8281489df6cb8f77cc34ce1661bdac1c6031f392e01b7aedb"",""yahoo_ZT=F"":""1f36bff6184615be1adeb576578d5ad37ce794b249c13a30005be74f8262dee4""}"
NFP_200505_REL_20050603,nfp,2005:05,2005-06-03,2005-06-03T08:30:00 America/New_York,development,development_seen,78.0,145.0,-67.0,164.41214811914764,-0.40751246648420314,philadelphia_fed_employ_first_releases,0,0,,0.04999999999999982,0.050259215081067156,0.9948424367422128,2005-06-02,2005-06-02,federal_reserve_h15_nominal:RIFLGFCY02_N.B,0.020000000000000018,0.029768883766073034,0.6718424566121486,2005-06-02,2005-06-02,federal_reserve_h15_nominal:RIFLGFCY01_N.B,-0.09744751156762102,0.08958009550020749,1.087825493191122,2005-06-02,2005-06-02,yahoo:ZT=F,0.0,0.029920327349488754,0.0,2005-06-02,2005-06-02,derived:H15_5Y_nominal_minus_5Y_real,0.03000000000000025,0.025978587445234836,1.1547971983943663,2005-06-02,2005-06-02,derived:H15_10Y_nominal_minus_10Y_real,0.08000000000000007,0.045736595393536784,1.7491463741812574,2005-06-02,2005-06-02,federal_reserve_h15_real:RIFLGFCY05_XII_N.B,0.06000000000000005,0.04045503886404663,1.483127978238664,2005-06-02,2005-06-02,federal_reserve_h15_real:RIFLGFCY10_XII_N.B,-0.3264507803315176,0.36619760842219284,0.8914607108934182,2005-06-02,2005-06-02,yahoo:TIP,0.16613198934977114,0.6275865550961276,0.2647156603352101,2005-06-02,2005-06-02,yahoo:GLD,0.2362949991611014,0.7039518704216038,0.3356692539499639,2005-06-02,2005-06-02,yahoo:GC=F,0.32994047112787644,0.44752580671510966,0.7372546257157259,2005-06-02,2005-06-02,yahoo:DX-Y.NYB,,,,,yahoo:UUP,1,"{""alfred_employment_situation_release_dates"":""b796dbd0eac6d9fd3e17ef1280bf85abe0e8b6e91df1205809e70b9ba0cf5a4b"",""federal_reserve_h15_nominal"":""dd00d34890aea66542962d4e00c3650e37e7303bdcdea95963616a6ca09fce87"",""federal_reserve_h15_real"":""5be7cb777f2a50c090ec837ab67ad98e90e36ff23935d9d8e1e1bbdb97ea0142"",""philadelphia_fed_employ_first_releases"":""8af43817875de1075966ebb668f42ddd7367db908d7897a59744917ef167f755"",""yahoo_DX-Y.NYB"":""2abdecea5830986f7a96a4a77f51a66ae7015a1d96488f3b6807200e2e1f0585"",""yahoo_GC=F"":""dde2a4acfa0b6fafad13fd03b21e79cf06b521cf30e1ed0662dd6da52c3e6f78"",""yahoo_GLD"":""cffc9bd91365864e1969d125a13ee2eeae3f44374a8337e4a94eddc8ffad287e"",""yahoo_TIP"":""9198e3f8407f96f1376cec3bff2883b5a1730e9692a4acc4b4e124d9001589b9"",""yahoo_UUP"":""a4840dacc2e010d8281489df6cb8f77cc34ce1661bdac1c6031f392e01b7aedb"",""yahoo_ZT=F"":""1f36bff6184615be1adeb576578d5ad37ce794b249c13a30005be74f8262dee4""}"
NFP_200506_REL_20050708,nfp,2005:06,2005-07-08,2005-07-08T08:30:00 America/New_York,development,development_seen,146.0,128.0,18.0,164.4541259254334,0.10945301553675546,philadelphia_fed_employ_first_releases,0,0,,0.06999999999999984,0.04957446034647342,1.4120173877995514,2005-07-07,2005-07-07,federal_reserve_h15_nominal:RIFLGFCY02_N.B,0.040000000000000036,0.03082848488372382,1.297501325506866,2005-07-07,2005-07-07,federal_reserve_h15_nominal:RIFLGFCY01_N.B,-0.12058177745783569,0.09824030048909646,1.2274166188164182,2005-07-07,2005-07-07,yahoo:ZT=F,0.0,0.02899980518150023,0.0,2005-07-07,2005-07-07,derived:H15_5Y_nominal_minus_5Y_real,4.440892098500626e-16,0.025517801474468676,1.7403114068991687e-14,2005-07-07,2005-07-07,derived:H15_10Y_nominal_minus_10Y_real,0.06000000000000005,0.042219161847656846,1.4211556405715344,2005-07-07,2005-07-07,federal_reserve_h15_real:RIFLGFCY05_XII_N.B,0.06000000000000005,0.03644669507542353,1.6462397996810092,2005-07-07,2005-07-07,federal_reserve_h15_real:RIFLGFCY10_XII_N.B,-0.46531514477872304,0.34233869036799913,1.3592245278455952,2005-07-07,2005-07-07,yahoo:TIP,-0.2363562671597049,0.659158143655596,-0.3585729303880054,2005-07-07,2005-07-07,yahoo:GLD,-0.09453886431840887,0.6891924244585548,-0.13717339448802088,2005-07-07,2005-07-07,yahoo:GC=F,-0.03323412150428126,0.48644220510999603,-0.0683208018448281,2005-07-07,2005-07-07,yahoo:DX-Y.NYB,,,,,yahoo:UUP,1,"{""alfred_employment_situation_release_dates"":""b796dbd0eac6d9fd3e17ef1280bf85abe0e8b6e91df1205809e70b9ba0cf5a4b"",""federal_reserve_h15_nominal"":""dd00d34890aea66542962d4e00c3650e37e7303bdcdea95963616a6ca09fce87"",""federal_reserve_h15_real"":""5be7cb777f2a50c090ec837ab67ad98e90e36ff23935d9d8e1e1bbdb97ea0142"",""philadelphia_fed_employ_first_releases"":""8af43817875de1075966ebb668f42ddd7367db908d7897a59744917ef167f755"",""yahoo_DX-Y.NYB"":""2abdecea5830986f7a96a4a77f51a66ae7015a1d96488f3b6807200e2e1f0585"",""yahoo_GC=F"":""dde2a4acfa0b6fafad13fd03b21e79cf06b521cf30e1ed0662dd6da52c3e6f78"",""yahoo_GLD"":""cffc9bd91365864e1969d125a13ee2eeae3f44374a8337e4a94eddc8ffad287e"",""yahoo_TIP"":""9198e3f8407f96f1376cec3bff2883b5a1730e9692a4acc4b4e124d9001589b9"",""yahoo_UUP"":""a4840dacc2e010d8281489df6cb8f77cc34ce1661bdac1c6031f392e01b7aedb"",""yahoo_ZT=F"":""1f36bff6184615be1adeb576578d5ad37ce794b249c13a30005be74f8262dee4""}"
NFP_200507_REL_20050805,nfp,2005:07,2005-08-05,2005-08-05T08:30:00 America/New_York,development,development_seen,207.0,145.0,62.0,160.9031999678285,0.38532484134806816,philadelphia_fed_employ_first_releases,0,0,,0.07000000000000028,0.039199259188203474,1.7857480332451259,2005-08-04,2005-08-04,federal_reserve_h15_nominal:RIFLGFCY02_N.B,0.040000000000000036,0.0290158733102211,1.3785557847024952,2005-08-04,2005-08-04,federal_reserve_h15_nominal:RIFLGFCY01_N.B,-0.1363963073091984,0.07982265874598471,1.7087417213606595,2005-08-04,2005-08-04,yahoo:ZT=F,0.029999999999999805,0.030055974146929575,0.9981376698470614,2005-08-04,2005-08-04,derived:H15_5Y_nominal_minus_5Y_real,0.020000000000000018,0.027411903060140363,0.7296100513751638,2005-08-04,2005-08-04,derived:H15_10Y_nominal_minus_10Y_real,0.06000000000000005,0.04080094991693569,1.4705539974473782,2005-08-04,2005-08-04,federal_reserve_h15_real:RIFLGFCY05_XII_N.B,0.06000000000000005,0.03890412668916148,1.5422528432366993,2005-08-04,2005-08-04,federal_reserve_h15_real:RIFLGFCY10_XII_N.B,-0.5626715602053908,0.32201565208782185,1.747342269101677,2005-08-04,2005-08-04,yahoo:TIP,-0.18332230655092424,0.6136694435622388,-0.29873135850918664,2005-08-04,2005-08-04,yahoo:GLD,-0.15997756458885606,0.6355956962799812,-0.25169705447216495,2005-08-04,2005-08-04,yahoo:GC=F,0.2956837204125448,0.5465424694991547,0.5410077659353828,2005-08-04,2005-08-04,yahoo:DX-Y.NYB,,,,,yahoo:UUP,1,"{""alfred_employment_situation_release_dates"":""b796dbd0eac6d9fd3e17ef1280bf85abe0e8b6e91df1205809e70b9ba0cf5a4b"",""federal_reserve_h15_nominal"":""dd00d34890aea66542962d4e00c3650e37e7303bdcdea95963616a6ca09fce87"",""federal_reserve_h15_real"":""5be7cb777f2a50c090ec837ab67ad98e90e36ff23935d9d8e1e1bbdb97ea0142"",""philadelphia_fed_employ_first_releases"":""8af43817875de1075966ebb668f42ddd7367db908d7897a59744917ef167f755"",""yahoo_DX-Y.NYB"":""2abdecea5830986f7a96a4a77f51a66ae7015a1d96488f3b6807200e2e1f0585"",""yahoo_GC=F"":""dde2a4acfa0b6fafad13fd03b21e79cf06b521cf30e1ed0662dd6da52c3e6f78"",""yahoo_GLD"":""cffc9bd91365864e1969d125a13ee2eeae3f44374a8337e4a94eddc8ffad287e"",""yahoo_TIP"":""9198e3f8407f96f1376cec3bff2883b5a1730e9692a4acc4b4e124d9001589b9"",""yahoo_UUP"":""a4840dacc2e010d8281489df6cb8f77cc34ce1661bdac1c6031f392e01b7aedb"",""yahoo_ZT=F"":""1f36bff6184615be1adeb576578d5ad37ce794b249c13a30005be74f8262dee4""}"
NFP_200508_REL_20050902,nfp,2005:08,2005-09-02,2005-09-02T08:30:00 America/New_York,development,development_seen,169.0,146.0,23.0,153.7465839499245,0.14959681970879518,philadelphia_fed_employ_first_releases,0,0,,0.029999999999999805,0.04554007361747172,0.6587604634106284,2005-09-01,2005-09-01,federal_reserve_h15_nominal:RIFLGFCY02_N.B,0.009999999999999787,0.0342077402282791,0.2923314996333174,2005-09-01,2005-09-01,federal_reserve_h15_nominal:RIFLGFCY01_N.B,0.0,0.08775127215003709,-0.0,2005-09-01,2005-09-01,yahoo:ZT=F,0.06000000000000005,0.027707104067715274,2.1655096055279532,2005-09-01,2005-09-01,derived:H15_5Y_nominal_minus_5Y_real,0.030000000000001137,0.025895814726302504,1.1584883625820042,2005-09-01,2005-09-01,derived:H15_10Y_nominal_minus_10Y_real,-0.05999999999999983,0.04494315304526061,-1.33501981802603,2005-09-01,2005-09-01,federal_reserve_h15_real:RIFLGFCY05_XII_N.B,-0.020000000000000018,0.04092020621693099,-0.4887560901813074,2005-09-01,2005-09-01,federal_reserve_h15_real:RIFLGFCY10_XII_N.B,0.03783861891699852,0.31508155367051877,-0.12009150798007814,2005-09-01,2005-09-01,yahoo:TIP,0.06781684194120494,0.717584537534699,0.09450711155816346,2005-09-01,2005-09-01,yahoo:GLD,0.42865816659661377,0.7226329247620522,0.5931893661470821,2005-09-01,2005-09-01,yahoo:GC=F,-0.2892683430692105,0.530369925407058,-0.5454086463277449,2005-09-01,2005-09-01,yahoo:DX-Y.NYB,,,,,yahoo:UUP,1,"{""alfred_employment_situation_release_dates"":""b796dbd0eac6d9fd3e17ef1280bf85abe0e8b6e91df1205809e70b9ba0cf5a4b"",""federal_reserve_h15_nominal"":""dd00d34890aea66542962d4e00c3650e37e7303bdcdea95963616a6ca09fce87"",""federal_reserve_h15_real"":""5be7cb777f2a50c090ec837ab67ad98e90e36ff23935d9d8e1e1bbdb97ea0142"",""philadelphia_fed_employ_first_releases"":""8af43817875de1075966ebb668f42ddd7367db908d7897a59744917ef167f755"",""yahoo_DX-Y.NYB"":""2abdecea5830986f7a96a4a77f51a66ae7015a1d96488f3b6807200e2e1f0585"",""yahoo_GC=F"":""dde2a4acfa0b6fafad13fd03b21e79cf06b521cf30e1ed0662dd6da52c3e6f78"",""yahoo_GLD"":""cffc9bd91365864e1969d125a13ee2eeae3f44374a8337e4a94eddc8ffad287e"",""yahoo_TIP"":""9198e3f8407f96f1376cec3bff2883b5a1730e9692a4acc4b4e124d9001589b9"",""yahoo_UUP"":""a4840dacc2e010d8281489df6cb8f77cc34ce1661bdac1c6031f392e01b7aedb"",""yahoo_ZT=F"":""1f36bff6184615be1adeb576578d5ad37ce794b249c13a30005be74f8262dee4""}"
NFP_200509_REL_20051007,nfp,2005:09,2005-10-07,2005-10-07T08:30:00 America/New_York,development,development_seen,-35.0,151.5,-186.5,147.44849622681141,-1.2648484370645459,philadelphia_fed_employ_first_releases,0,0,,-0.020000000000000462,0.04457710896937796,-0.4486607692243876,2005-10-06,2005-10-06,federal_reserve_h15_nominal:RIFLGFCY02_N.B,-0.010000000000000675,0.034875079733825406,-0.2867376956933995,2005-10-06,2005-10-06,federal_reserve_h15_nominal:RIFLGFCY01_N.B,0.0,0.07805476218158117,-0.0,2005-10-06,2005-10-06,yahoo:ZT=F,0.0,0.03054310652065697,0.0,2005-10-06,2005-10-06,derived:H15_5Y_nominal_minus_5Y_real,-0.010000000000000231,0.0244856697396431,-0.4084021432262441,2005-10-06,2005-10-06,derived:H15_10Y_nominal_minus_10Y_real,0.0,0.04788492562064718,0.0,2005-10-06,2005-10-06,federal_reserve_h15_real:RIFLGFCY05_XII_N.B,-0.010000000000000009,0.04041591676163755,-0.24742727126486774,2005-10-06,2005-10-06,federal_reserve_h15_real:RIFLGFCY10_XII_N.B,0.16352371411114303,0.3136698714584245,-0.5213242615582776,2005-10-06,2005-10-06,yahoo:TIP,0.3172288297702827,0.7671374297393897,0.4135228154335411,2005-10-06,2005-10-06,yahoo:GLD,0.5915965474102135,0.7303423442378665,0.8100263555546157,2005-10-06,2005-10-06,yahoo:GC=F,0.5735768990365059,0.4757004699570482,1.2057522227974573,2005-10-06,2005-10-06,yahoo:DX-Y.NYB,,,,,yahoo:UUP,1,"{""alfred_employment_situation_release_dates"":""b796dbd0eac6d9fd3e17ef1280bf85abe0e8b6e91df1205809e70b9ba0cf5a4b"",""federal_reserve_h15_nominal"":""dd00d34890aea66542962d4e00c3650e37e7303bdcdea95963616a6ca09fce87"",""federal_reserve_h15_real"":""5be7cb777f2a50c090ec837ab67ad98e90e36ff23935d9d8e1e1bbdb97ea0142"",""philadelphia_fed_employ_first_releases"":""8af43817875de1075966ebb668f42ddd7367db908d7897a59744917ef167f755"",""yahoo_DX-Y.NYB"":""2abdecea5830986f7a96a4a77f51a66ae7015a1d96488f3b6807200e2e1f0585"",""yahoo_GC=F"":""dde2a4acfa0b6fafad13fd03b21e79cf06b521cf30e1ed0662dd6da52c3e6f78"",""yahoo_GLD"":""cffc9bd91365864e1969d125a13ee2eeae3f44374a8337e4a94eddc8ffad287e"",""yahoo_TIP"":""9198e3f8407f96f1376cec3bff2883b5a1730e9692a4acc4b4e124d9001589b9"",""yahoo_UUP"":""a4840dacc2e010d8281489df6cb8f77cc34ce1661bdac1c6031f392e01b7aedb"",""yahoo_ZT=F"":""1f36bff6184615be1adeb576578d5ad37ce794b249c13a30005be74f8262dee4""}"
